urn:cts:greekLit:tlg0012.tlg001:9.569,1
urn:cts:greekLit:tlg0012.tlg001:9.158,1
urn:cts:greekLit:tlg0012.tlg001:9.215,1
urn:cts:greekLit:tlg0012.tlg001:9.169,1
urn:cts:greekLit:tlg0012.tlg001:9.526,1
urn:cts:greekLit:tlg0012.tlg001:9.312,1
urn:cts:greekLit:tlg0012.tlg001:9.685,1
urn:cts:greekLit:tlg0012.tlg001:9.262,1
urn:cts:greekLit:tlg0012.tlg001:9.453,1
urn:cts:greekLit:tlg0012.tlg001:9.34,1
urn:cts:greekLit:tlg0012.tlg001:9.443,1
urn:cts:greekLit:tlg0012.tlg001:9.385,1
urn:cts:greekLit:tlg0012.tlg001:9.539,1
urn:cts:greekLit:tlg0012.tlg001:9.131,1
urn:cts:greekLit:tlg0012.tlg001:9.170,1
urn:cts:greekLit:tlg0012.tlg001:9.699,1
urn:cts:greekLit:tlg0012.tlg001:9.7,1
urn:cts:greekLit:tlg0012.tlg001:9.641,1
urn:cts:greekLit:tlg0012.tlg001:9.192,1
urn:cts:greekLit:tlg0012.tlg001:9.353,1
urn:cts:greekLit:tlg0012.tlg001:9.576,1
urn:cts:greekLit:tlg0012.tlg001:9.647,1
urn:cts:greekLit:tlg0012.tlg001:9.128,1
urn:cts:greekLit:tlg0012.tlg001:9.168,1
urn:cts:greekLit:tlg0012.tlg001:9.632,1
urn:cts:greekLit:tlg0012.tlg001:9.255,1
urn:cts:greekLit:tlg0012.tlg001:9.709,1
urn:cts:greekLit:tlg0012.tlg001:9.681,1
urn:cts:greekLit:tlg0012.tlg001:9.193,1
urn:cts:greekLit:tlg0012.tlg001:9.673,1
urn:cts:greekLit:tlg0012.tlg001:9.622,1
urn:cts:greekLit:tlg0012.tlg001:9.17,1
urn:cts:greekLit:tlg0012.tlg001:9.579,1
urn:cts:greekLit:tlg0012.tlg001:9.115,1
urn:cts:greekLit:tlg0012.tlg001:9.502,1
urn:cts:greekLit:tlg0012.tlg001:9.125,1
urn:cts:greekLit:tlg0012.tlg001:9.540,1
urn:cts:greekLit:tlg0012.tlg001:9.583,1
urn:cts:greekLit:tlg0012.tlg001:9.449,1
urn:cts:greekLit:tlg0012.tlg001:9.33,1
urn:cts:greekLit:tlg0012.tlg001:9.416,1
urn:cts:greekLit:tlg0012.tlg001:9.527,1
urn:cts:greekLit:tlg0012.tlg001:9.497,1
urn:cts:greekLit:tlg0012.tlg001:9.208,1
urn:cts:greekLit:tlg0012.tlg001:9.4,1
urn:cts:greekLit:tlg0012.tlg001:9.309,1
urn:cts:greekLit:tlg0012.tlg001:9.119,1
urn:cts:greekLit:tlg0012.tlg001:9.400,1
urn:cts:greekLit:tlg0012.tlg001:9.551,1
urn:cts:greekLit:tlg0012.tlg001:9.129,1
